sortie_id,cadet_id,instructor_id,aircraft_id,base_id,scheduled_start,scheduled_end,actual_start,actual_end,status,delay_minutes,cancel_reason,lesson_type,flight_duration_hrs
S08416,C049,I020,A003,Mysuru,2025-06-16 07:00:00,2025-06-16 08:30:00,2025-06-16 07:37:00,2025-06-16 09:07:00,delayed,37,,Circuit,1.5
S08417,C083,I004,A016,Bangalore,2025-04-05 14:00:00,2025-04-05 15:30:00,2025-04-05 15:01:00,2025-04-05 16:31:00,delayed,61,,Cross Country,1.5
S08418,C059,I012,A016,Mysuru,2025-03-18 10:00:00,2025-03-18 11:30:00,2025-03-18 10:02:00,2025-03-18 11:32:00,completed,2,,Circuit,1.5
S08419,C194,I030,A015,Mysuru,2025-05-22 07:00:00,2025-05-22 08:30:00,2025-05-22 08:00:00,2025-05-22 09:30:00,delayed,60,,Navigation,1.5
S08420,C082,I010,A025,Pune,2025-03-05 09:00:00,2025-03-05 10:30:00,,,cancelled,0,Aircraft Defect,Circuit,
S08421,C086,I028,A012,Chennai,2025-05-01 10:00:00,2025-05-01 11:30:00,2025-05-01 10:23:00,2025-05-01 11:53:00,completed,23,,Cross Country,1.5
S08422,C117,I028,A017,Mysuru,2025-04-07 12:00:00,2025-04-07 13:30:00,2025-04-07 12:11:00,2025-04-07 13:41:00,completed,11,,Night Flying,1.5
S08423,C128,I001,A012,Hyderabad,2025-06-06 06:00:00,2025-06-06 07:30:00,2025-06-06 06:44:00,2025-06-06 08:14:00,delayed,44,,General Handling,1.5
S08424,C189,I013,A006,Mysuru,2025-03-16 14:00:00,2025-03-16 15:30:00,2025-03-16 14:01:00,2025-03-16 15:31:00,completed,1,,General Handling,1.5
S08425,C094,I012,A006,Bangalore,2025-06-10 09:00:00,2025-06-10 10:30:00,2025-06-10 09:12:00,2025-06-10 10:42:00,completed,12,,Navigation,1.5
S08426,C143,I012,A015,Chennai,2025-05-14 18:00:00,2025-05-14 19:30:00,2025-05-14 18:12:00,2025-05-14 19:42:00,completed,12,,General Handling,1.5
S08427,C069,I008,A013,Mysuru,2025-03-05 11:00:00,2025-03-05 12:30:00,2025-03-05 11:39:00,2025-03-05 13:09:00,completed,39,,General Handling,1.5
S08428,C083,I015,A012,Bangalore,2025-02-27 17:00:00,2025-02-27 18:30:00,2025-02-27 17:40:00,2025-02-27 19:10:00,delayed,40,,Navigation,1.5
S08429,C106,I012,A006,Chennai,2025-06-25 15:00:00,2025-06-25 16:30:00,2025-06-25 15:10:00,2025-06-25 16:40:00,completed,10,,Night Flying,1.5
S08430,C119,I024,A025,Hyderabad,2025-05-04 12:00:00,2025-05-04 13:30:00,2025-05-04 12:45:00,2025-05-04 14:15:00,delayed,45,,Navigation,1.5
S08431,C063,I007,A008,Mysuru,2025-03-24 05:00:00,2025-03-24 06:30:00,2025-03-24 05:26:00,2025-03-24 06:56:00,completed,26,,Circuit,1.5
S08432,C058,I010,A017,Hyderabad,2025-06-24 14:00:00,2025-06-24 15:30:00,2025-06-24 14:07:00,2025-06-24 15:37:00,completed,7,,Cross Country,1.5
S08433,C004,I018,A024,Mysuru,2025-06-04 07:00:00,2025-06-04 08:30:00,2025-06-04 07:24:00,2025-06-04 08:54:00,completed,24,,General Handling,1.5
S08434,C172,I017,A006,Chennai,2025-01-17 12:00:00,2025-01-17 13:30:00,2025-01-17 12:13:00,2025-01-17 13:43:00,completed,13,,Circuit,1.5
S08435,C142,I023,A016,Hyderabad,2025-05-11 06:00:00,2025-05-11 07:30:00,2025-05-11 06:27:00,2025-05-11 07:57:00,completed,27,,Circuit,1.5
S08436,C093,I023,A006,Bangalore,2025-06-25 14:00:00,2025-06-25 15:30:00,2025-06-25 14:40:00,2025-06-25 16:10:00,delayed,40,,Navigation,1.5
S08437,C065,I027,A015,Pune,2025-05-09 12:00:00,2025-05-09 13:30:00,2025-05-09 12:14:00,2025-05-09 13:44:00,completed,14,,Night Flying,1.5
S08438,C087,I007,A018,Bangalore,2025-02-09 07:00:00,2025-02-09 08:30:00,2025-02-09 07:06:00,2025-02-09 08:36:00,completed,6,,Night Flying,1.5
S08439,C127,I013,A016,Bangalore,2025-05-21 08:00:00,2025-05-21 09:30:00,2025-05-21 08:25:00,2025-05-21 09:55:00,completed,25,,Night Flying,1.5
S08440,C161,I011,A025,Bangalore,2025-01-20 17:00:00,2025-01-20 18:30:00,2025-01-20 17:20:00,2025-01-20 18:50:00,completed,20,,Cross Country,1.5
S08441,C071,I021,A013,Mysuru,2025-02-25 15:00:00,2025-02-25 16:30:00,,,cancelled,0,Aircraft Defect,Cross Country,
S08442,C033,I009,A024,Mysuru,2025-04-22 17:00:00,2025-04-22 18:30:00,2025-04-22 17:30:00,2025-04-22 19:00:00,completed,30,,Navigation,1.5
S08443,C080,I001,A001,Chennai,2025-01-07 10:00:00,2025-01-07 11:30:00,2025-01-07 10:08:00,2025-01-07 11:38:00,completed,8,,Night Flying,1.5
S08444,C178,I004,A016,Hyderabad,2025-05-12 15:00:00,2025-05-12 16:30:00,2025-05-12 16:27:00,2025-05-12 17:57:00,delayed,87,,Cross Country,1.5
S08445,C166,I025,A010,Chennai,2025-01-01 12:00:00,2025-01-01 13:30:00,2025-01-01 13:52:00,2025-01-01 15:22:00,delayed,112,,General Handling,1.5
S08446,C192,I003,A010,Chennai,2025-03-30 18:00:00,2025-03-30 19:30:00,2025-03-30 18:38:00,2025-03-30 20:08:00,completed,38,,Night Flying,1.5
S08447,C160,I008,A025,Bangalore,2025-01-21 10:00:00,2025-01-21 11:30:00,2025-01-21 10:12:00,2025-01-21 11:42:00,completed,12,,Navigation,1.5
S08448,C101,I003,A013,Chennai,2025-03-07 09:00:00,2025-03-07 10:30:00,2025-03-07 09:20:00,2025-03-07 10:50:00,completed,20,,Navigation,1.5
S08449,C094,I009,A012,Bangalore,2025-01-03 17:00:00,2025-01-03 18:30:00,2025-01-03 17:52:00,2025-01-03 19:22:00,delayed,52,,Navigation,1.5
S08450,C044,I016,A017,Pune,2025-02-03 17:00:00,2025-02-03 18:30:00,2025-02-03 18:52:00,2025-02-03 20:22:00,delayed,112,,Cross Country,1.5
S08451,C019,I028,A012,Pune,2025-05-14 08:00:00,2025-05-14 09:30:00,2025-05-14 08:35:00,2025-05-14 10:05:00,completed,35,,Cross Country,1.5
S08452,C020,I027,A016,Pune,2025-05-23 14:00:00,2025-05-23 15:30:00,2025-05-23 14:02:00,2025-05-23 15:32:00,completed,2,,Circuit,1.5
S08453,C162,I012,A006,Mysuru,2025-03-21 15:00:00,2025-03-21 16:30:00,2025-03-21 15:22:00,2025-03-21 16:52:00,completed,22,,Navigation,1.5
S08454,C088,I021,A013,Bangalore,2025-02-13 14:00:00,2025-02-13 15:30:00,2025-02-13 14:20:00,2025-02-13 15:50:00,completed,20,,Night Flying,1.5
S08455,C123,I024,A001,Chennai,2025-04-13 12:00:00,2025-04-13 13:30:00,2025-04-13 12:25:00,2025-04-13 13:55:00,completed,25,,Navigation,1.5
S08456,C001,I026,A016,Bangalore,2025-03-02 15:00:00,2025-03-02 16:30:00,2025-03-02 15:03:00,2025-03-02 16:33:00,completed,3,,General Handling,1.5
S08457,C143,I008,A024,Chennai,2025-01-03 14:00:00,2025-01-03 15:30:00,2025-01-03 14:56:00,2025-01-03 16:26:00,delayed,56,,General Handling,1.5
S08458,C136,I023,A006,Hyderabad,2025-04-15 15:00:00,2025-04-15 16:30:00,2025-04-15 16:58:00,2025-04-15 18:28:00,delayed,118,,Cross Country,1.5
S08459,C056,I024,A010,Chennai,2025-06-23 10:00:00,2025-06-23 11:30:00,2025-06-23 11:08:00,2025-06-23 12:38:00,delayed,68,,Navigation,1.5
S08460,C047,I004,A006,Hyderabad,2025-05-18 16:00:00,2025-05-18 17:30:00,2025-05-18 16:09:00,2025-05-18 17:39:00,completed,9,,Circuit,1.5
S08461,C039,I025,A012,Bangalore,2025-04-19 13:00:00,2025-04-19 14:30:00,2025-04-19 13:32:00,2025-04-19 15:02:00,completed,32,,Navigation,1.5
S08462,C191,I013,A006,Chennai,2025-01-12 06:00:00,2025-01-12 07:30:00,2025-01-12 07:01:00,2025-01-12 08:31:00,delayed,61,,Night Flying,1.5
S08463,C028,I023,A006,Bangalore,2025-06-20 07:00:00,2025-06-20 08:30:00,2025-06-20 08:27:00,2025-06-20 09:57:00,delayed,87,,Circuit,1.5
S08464,C118,I015,A010,Mysuru,2025-01-19 05:00:00,2025-01-19 06:30:00,2025-01-19 05:20:00,2025-01-19 06:50:00,completed,20,,Navigation,1.5
S08465,C128,I029,A007,Hyderabad,2025-03-04 08:00:00,2025-03-04 09:30:00,2025-03-04 08:17:00,2025-03-04 09:47:00,completed,17,,Cross Country,1.5
S08466,C043,I025,A024,Hyderabad,2025-01-16 06:00:00,2025-01-16 07:30:00,2025-01-16 07:39:00,2025-01-16 09:09:00,delayed,99,,General Handling,1.5
S08467,C040,I009,A017,Mysuru,2025-02-10 07:00:00,2025-02-10 08:30:00,,,cancelled,0,Weather,Navigation,
S08468,C146,I009,A012,Bangalore,2025-01-26 08:00:00,2025-01-26 09:30:00,2025-01-26 09:38:00,2025-01-26 11:08:00,delayed,98,,Night Flying,1.5
S08469,C004,I019,A016,Mysuru,2025-02-13 10:00:00,2025-02-13 11:30:00,2025-02-13 10:15:00,2025-02-13 11:45:00,completed,15,,Circuit,1.5
S08470,C133,I024,A012,Bangalore,2025-01-09 17:00:00,2025-01-09 18:30:00,2025-01-09 17:35:00,2025-01-09 19:05:00,completed,35,,Circuit,1.5
S08471,C141,I008,A001,Pune,2025-06-25 16:00:00,2025-06-25 17:30:00,2025-06-25 16:39:00,2025-06-25 18:09:00,delayed,39,,Cross Country,1.5
S08472,C108,I026,A006,Hyderabad,2025-05-14 06:00:00,2025-05-14 07:30:00,2025-05-14 06:40:00,2025-05-14 08:10:00,completed,40,,Cross Country,1.5
S08473,C029,I019,A016,Bangalore,2025-02-26 11:00:00,2025-02-26 12:30:00,2025-02-26 11:00:00,2025-02-26 12:30:00,completed,0,,Circuit,1.5
S08474,C056,I028,A025,Chennai,2025-05-18 14:00:00,2025-05-18 15:30:00,2025-05-18 14:05:00,2025-05-18 15:35:00,completed,5,,Cross Country,1.5
S08475,C060,I005,A022,Mysuru,2025-03-04 16:00:00,2025-03-04 17:30:00,2025-03-04 16:24:00,2025-03-04 17:54:00,completed,24,,Night Flying,1.5
S08476,C189,I010,A001,Mysuru,2025-01-04 12:00:00,2025-01-04 13:30:00,2025-01-04 13:35:00,2025-01-04 15:05:00,delayed,95,,Night Flying,1.5
S08477,C059,I014,A021,Mysuru,2025-06-30 09:00:00,2025-06-30 10:30:00,,,cancelled,0,ATC Restriction,Cross Country,
S08478,C018,I021,A012,Bangalore,2025-04-20 12:00:00,2025-04-20 13:30:00,2025-04-20 12:11:00,2025-04-20 13:41:00,completed,11,,Navigation,1.5
S08479,C119,I026,A015,Hyderabad,2025-01-11 05:00:00,2025-01-11 06:30:00,2025-01-11 05:22:00,2025-01-11 06:52:00,completed,22,,Circuit,1.5
S08480,C073,I027,A015,Pune,2025-01-21 09:00:00,2025-01-21 10:30:00,2025-01-21 10:59:00,2025-01-21 12:29:00,delayed,119,,Navigation,1.5
S08481,C062,I007,A020,Pune,2025-01-13 12:00:00,2025-01-13 13:30:00,2025-01-13 12:00:00,2025-01-13 13:30:00,completed,0,,Cross Country,1.5
S08482,C008,I028,A010,Mysuru,2025-01-30 11:00:00,2025-01-30 12:30:00,2025-01-30 11:15:00,2025-01-30 12:45:00,completed,15,,General Handling,1.5
S08483,C068,I022,A018,Pune,2025-05-24 10:00:00,2025-05-24 11:30:00,2025-05-24 10:01:00,2025-05-24 11:31:00,completed,1,,Night Flying,1.5
S08484,C017,I003,A024,Hyderabad,2025-06-05 10:00:00,2025-06-05 11:30:00,2025-06-05 10:06:00,2025-06-05 11:36:00,completed,6,,Circuit,1.5
S08485,C020,I013,A006,Pune,2025-02-25 12:00:00,2025-02-25 13:30:00,2025-02-25 12:00:00,2025-02-25 13:30:00,completed,0,,Night Flying,1.5
S08486,C124,I019,A015,Chennai,2025-04-06 06:00:00,2025-04-06 07:30:00,,,cancelled,0,Instructor Unavailable,Navigation,
S08487,C140,I022,A021,Mysuru,2025-05-30 17:00:00,2025-05-30 18:30:00,2025-05-30 17:05:00,2025-05-30 18:35:00,completed,5,,Night Flying,1.5
S08488,C164,I010,A012,Mysuru,2025-03-09 17:00:00,2025-03-09 18:30:00,2025-03-09 17:19:00,2025-03-09 18:49:00,completed,19,,General Handling,1.5
S08489,C189,I019,A015,Mysuru,2025-03-08 10:00:00,2025-03-08 11:30:00,2025-03-08 11:23:00,2025-03-08 12:53:00,delayed,83,,Night Flying,1.5
S08490,C158,I016,A010,Chennai,2025-05-01 07:00:00,2025-05-01 08:30:00,2025-05-01 07:39:00,2025-05-01 09:09:00,completed,39,,Cross Country,1.5
S08491,C161,I011,A010,Bangalore,2025-03-30 10:00:00,2025-03-30 11:30:00,2025-03-30 11:19:00,2025-03-30 12:49:00,delayed,79,,Navigation,1.5
S08492,C063,I024,A010,Mysuru,2025-06-03 07:00:00,2025-06-03 08:30:00,2025-06-03 07:29:00,2025-06-03 08:59:00,completed,29,,Cross Country,1.5
S08493,C072,I022,A020,Hyderabad,2025-05-08 06:00:00,2025-05-08 07:30:00,,,cancelled,0,Aircraft Defect,Circuit,
S08494,C152,I022,A023,Chennai,2025-04-23 12:00:00,2025-04-23 13:30:00,2025-04-23 13:57:00,2025-04-23 15:27:00,delayed,117,,Navigation,1.5
S08495,C122,I010,A017,Bangalore,2025-06-26 17:00:00,2025-06-26 18:30:00,2025-06-26 17:32:00,2025-06-26 19:02:00,completed,32,,Night Flying,1.5
S08496,C130,I007,A021,Chennai,2025-04-17 17:00:00,2025-04-17 18:30:00,2025-04-17 17:09:00,2025-04-17 18:39:00,completed,9,,Cross Country,1.5
S08497,C044,I024,A017,Pune,2025-03-03 14:00:00,2025-03-03 15:30:00,2025-03-03 14:22:00,2025-03-03 15:52:00,completed,22,,Cross Country,1.5
S08498,C059,I013,A006,Mysuru,2025-01-28 07:00:00,2025-01-28 08:30:00,2025-01-28 07:25:00,2025-01-28 08:55:00,completed,25,,Cross Country,1.5
S08499,C068,I018,A013,Pune,2025-04-23 13:00:00,2025-04-23 14:30:00,2025-04-23 13:14:00,2025-04-23 14:44:00,completed,14,,Navigation,1.5
S08500,C170,I020,A008,Pune,2025-04-06 10:00:00,2025-04-06 11:30:00,2025-04-06 10:31:00,2025-04-06 12:01:00,completed,31,,Circuit,1.5
S08501,C081,I012,A006,Chennai,2025-04-28 06:00:00,2025-04-28 07:30:00,2025-04-28 06:12:00,2025-04-28 07:42:00,completed,12,,Night Flying,1.5
S08502,C040,I009,A001,Mysuru,2025-05-15 12:00:00,2025-05-15 13:30:00,,,cancelled,0,Weather,General Handling,
S08503,C093,I020,A011,Bangalore,2025-01-12 07:00:00,2025-01-12 08:30:00,2025-01-12 07:08:00,2025-01-12 08:38:00,completed,8,,Circuit,1.5
S08504,C022,I004,A016,Chennai,2025-06-25 15:00:00,2025-06-25 16:30:00,2025-06-25 15:18:00,2025-06-25 16:48:00,completed,18,,Cross Country,1.5
S08505,C093,I030,A015,Bangalore,2025-01-18 09:00:00,2025-01-18 10:30:00,2025-01-18 09:19:00,2025-01-18 10:49:00,completed,19,,Cross Country,1.5
S08506,C187,I013,A006,Mysuru,2025-04-08 07:00:00,2025-04-08 08:30:00,2025-04-08 08:33:00,2025-04-08 10:03:00,delayed,93,,Cross Country,1.5
S08507,C198,I025,A010,Hyderabad,2025-02-22 16:00:00,2025-02-22 17:30:00,2025-02-22 16:13:00,2025-02-22 17:43:00,completed,13,,Navigation,1.5
S08508,C162,I008,A024,Mysuru,2025-03-17 15:00:00,2025-03-17 16:30:00,2025-03-17 15:07:00,2025-03-17 16:37:00,completed,7,,Navigation,1.5
S08509,C126,I026,A016,Bangalore,2025-04-28 11:00:00,2025-04-28 12:30:00,2025-04-28 11:06:00,2025-04-28 12:36:00,completed,6,,General Handling,1.5
S08510,C158,I009,A013,Chennai,2025-02-14 15:00:00,2025-02-14 16:30:00,2025-02-14 15:06:00,2025-02-14 16:36:00,completed,6,,General Handling,1.5
S08511,C079,I011,A010,Chennai,2025-02-17 09:00:00,2025-02-17 10:30:00,2025-02-17 09:32:00,2025-02-17 11:02:00,completed,32,,Circuit,1.5
S08512,C149,I025,A024,Chennai,2025-01-29 14:00:00,2025-01-29 15:30:00,2025-01-29 14:25:00,2025-01-29 15:55:00,completed,25,,Night Flying,1.5
S08513,C079,I019,A016,Chennai,2025-04-18 08:00:00,2025-04-18 09:30:00,2025-04-18 08:26:00,2025-04-18 09:56:00,completed,26,,General Handling,1.5
S08514,C101,I015,A017,Chennai,2025-05-03 05:00:00,2025-05-03 06:30:00,2025-05-03 05:16:00,2025-05-03 06:46:00,completed,16,,Cross Country,1.5
S08515,C053,I028,A017,Hyderabad,2025-03-22 11:00:00,2025-03-22 12:30:00,2025-03-22 11:34:00,2025-03-22 13:04:00,completed,34,,Night Flying,1.5
S08516,C032,I027,A006,Mysuru,2025-04-10 14:00:00,2025-04-10 15:30:00,2025-04-10 14:32:00,2025-04-10 16:02:00,completed,32,,Cross Country,1.5
S08517,C130,I019,A006,Chennai,2025-01-06 08:00:00,2025-01-06 09:30:00,2025-01-06 08:24:00,2025-01-06 09:54:00,completed,24,,Night Flying,1.5
S08518,C194,I003,A025,Mysuru,2025-05-24 17:00:00,2025-05-24 18:30:00,2025-05-24 17:14:00,2025-05-24 18:44:00,completed,14,,Navigation,1.5
S08519,C069,I001,A012,Mysuru,2025-01-08 09:00:00,2025-01-08 10:30:00,2025-01-08 09:34:00,2025-01-08 11:04:00,completed,34,,Circuit,1.5
S08520,C047,I021,A025,Hyderabad,2025-05-05 15:00:00,2025-05-05 16:30:00,2025-05-05 15:38:00,2025-05-05 17:08:00,completed,38,,Circuit,1.5
S08521,C012,I021,A012,Mysuru,2025-04-13 16:00:00,2025-04-13 17:30:00,2025-04-13 16:14:00,2025-04-13 17:44:00,completed,14,,Navigation,1.5
S08522,C031,I025,A012,Chennai,2025-03-30 14:00:00,2025-03-30 15:30:00,2025-03-30 14:11:00,2025-03-30 15:41:00,completed,11,,Circuit,1.5
S08523,C018,I015,A012,Bangalore,2025-06-30 14:00:00,2025-06-30 15:30:00,2025-06-30 14:07:00,2025-06-30 15:37:00,completed,7,,Circuit,1.5
S08524,C097,I021,A010,Pune,2025-05-04 05:00:00,2025-05-04 06:30:00,2025-05-04 05:24:00,2025-05-04 06:54:00,completed,24,,General Handling,1.5
S08525,C002,I012,A006,Pune,2025-06-03 08:00:00,2025-06-03 09:30:00,2025-06-03 08:17:00,2025-06-03 09:47:00,completed,17,,Navigation,1.5
S08526,C022,I001,A025,Chennai,2025-01-12 09:00:00,2025-01-12 10:30:00,2025-01-12 09:03:00,2025-01-12 10:33:00,completed,3,,Cross Country,1.5
S08527,C098,I003,A025,Hyderabad,2025-06-25 07:00:00,2025-06-25 08:30:00,2025-06-25 07:37:00,2025-06-25 09:07:00,completed,37,,Navigation,1.5
S08528,C166,I021,A001,Chennai,2025-01-21 13:00:00,2025-01-21 14:30:00,2025-01-21 13:28:00,2025-01-21 14:58:00,completed,28,,Circuit,1.5
S08529,C067,I013,A015,Pune,2025-02-02 13:00:00,2025-02-02 14:30:00,2025-02-02 13:10:00,2025-02-02 14:40:00,completed,10,,General Handling,1.5
S08530,C048,I019,A016,Pune,2025-05-03 06:00:00,2025-05-03 07:30:00,2025-05-03 06:33:00,2025-05-03 08:03:00,completed,33,,Circuit,1.5
S08531,C137,I028,A013,Mysuru,2025-01-06 06:00:00,2025-01-06 07:30:00,2025-01-06 06:34:00,2025-01-06 08:04:00,completed,34,,Navigation,1.5
S08532,C156,I026,A015,Chennai,2025-04-25 16:00:00,2025-04-25 17:30:00,2025-04-25 16:37:00,2025-04-25 18:07:00,completed,37,,Cross Country,1.5
S08533,C106,I008,A024,Chennai,2025-06-16 05:00:00,2025-06-16 06:30:00,2025-06-16 05:30:00,2025-06-16 07:00:00,completed,30,,General Handling,1.5
S08534,C159,I030,A016,Pune,2025-06-23 12:00:00,2025-06-23 13:30:00,2025-06-23 12:33:00,2025-06-23 14:03:00,completed,33,,Night Flying,1.5
S08535,C023,I019,A016,Pune,2025-05-14 15:00:00,2025-05-14 16:30:00,2025-05-14 16:02:00,2025-05-14 17:32:00,delayed,62,,Night Flying,1.5
S08536,C075,I025,A025,Chennai,2025-05-03 09:00:00,2025-05-03 10:30:00,2025-05-03 09:37:00,2025-05-03 11:07:00,completed,37,,Night Flying,1.5
S08537,C182,I004,A016,Bangalore,2025-04-25 14:00:00,2025-04-25 15:30:00,,,cancelled,0,Aircraft Defect,Night Flying,
S08538,C163,I028,A013,Hyderabad,2025-01-15 10:00:00,2025-01-15 11:30:00,2025-01-15 10:10:00,2025-01-15 11:40:00,completed,10,,Circuit,1.5
S08539,C121,I025,A012,Bangalore,2025-01-28 12:00:00,2025-01-28 13:30:00,,,cancelled,0,Aircraft Defect,Navigation,
S08540,C017,I018,A017,Hyderabad,2025-01-29 09:00:00,2025-01-29 10:30:00,2025-01-29 09:34:00,2025-01-29 11:04:00,completed,34,,Cross Country,1.5
S08541,C003,I022,A022,Mysuru,2025-03-27 11:00:00,2025-03-27 12:30:00,2025-03-27 11:22:00,2025-03-27 12:52:00,completed,22,,Night Flying,1.5
S08542,C180,I013,A016,Hyderabad,2025-01-25 13:00:00,2025-01-25 14:30:00,2025-01-25 14:49:00,2025-01-25 16:19:00,delayed,109,,Night Flying,1.5
S08543,C058,I021,A025,Hyderabad,2025-06-19 06:00:00,2025-06-19 07:30:00,,,cancelled,0,Instructor Unavailable,Navigation,
S08544,C018,I003,A013,Bangalore,2025-04-21 06:00:00,2025-04-21 07:30:00,2025-04-21 06:31:00,2025-04-21 08:01:00,completed,31,,Circuit,1.5
S08545,C073,I026,A015,Pune,2025-06-11 17:00:00,2025-06-11 18:30:00,2025-06-11 17:20:00,2025-06-11 18:50:00,completed,20,,Cross Country,1.5
S08546,C050,I002,A002,Bangalore,2025-03-04 06:00:00,2025-03-04 07:30:00,2025-03-04 06:26:00,2025-03-04 07:56:00,completed,26,,Circuit,1.5
S08547,C025,I003,A012,Bangalore,2025-01-25 07:00:00,2025-01-25 08:30:00,2025-01-25 07:38:00,2025-01-25 09:08:00,completed,38,,Cross Country,1.5
S08548,C182,I009,A001,Bangalore,2025-04-04 18:00:00,2025-04-04 19:30:00,2025-04-04 18:22:00,2025-04-04 19:52:00,completed,22,,Cross Country,1.5
S08549,C146,I021,A012,Bangalore,2025-02-15 16:00:00,2025-02-15 17:30:00,2025-02-15 16:26:00,2025-02-15 17:56:00,completed,26,,Navigation,1.5
S08550,C129,I014,A007,Chennai,2025-04-18 14:00:00,2025-04-18 15:30:00,2025-04-18 14:19:00,2025-04-18 15:49:00,completed,19,,Night Flying,1.5
S08551,C180,I027,A015,Hyderabad,2025-04-16 08:00:00,2025-04-16 09:30:00,2025-04-16 08:31:00,2025-04-16 10:01:00,completed,31,,Night Flying,1.5
S08552,C058,I003,A017,Hyderabad,2025-05-10 06:00:00,2025-05-10 07:30:00,,,cancelled,0,Instructor Unavailable,Navigation,
S08553,C077,I004,A016,Pune,2025-05-27 18:00:00,2025-05-27 19:30:00,2025-05-27 18:13:00,2025-05-27 19:43:00,completed,13,,Night Flying,1.5
S08554,C084,I017,A015,Chennai,2025-06-26 16:00:00,2025-06-26 17:30:00,2025-06-26 16:37:00,2025-06-26 18:07:00,completed,37,,Night Flying,1.5
S08555,C147,I023,A015,Mysuru,2025-05-30 05:00:00,2025-05-30 06:30:00,2025-05-30 05:25:00,2025-05-30 06:55:00,completed,25,,Night Flying,1.5
S08556,C178,I023,A006,Hyderabad,2025-02-12 16:00:00,2025-02-12 17:30:00,2025-02-12 16:03:00,2025-02-12 17:33:00,completed,3,,Navigation,1.5
S08557,C148,I011,A013,Hyderabad,2025-02-23 15:00:00,2025-02-23 16:30:00,2025-02-23 15:00:00,2025-02-23 16:30:00,completed,0,,Cross Country,1.5
S08558,C071,I030,A015,Mysuru,2025-01-20 11:00:00,2025-01-20 12:30:00,2025-01-20 11:31:00,2025-01-20 13:01:00,completed,31,,General Handling,1.5
S08559,C076,I029,A014,Bangalore,2025-02-18 17:00:00,2025-02-18 18:30:00,2025-02-18 17:10:00,2025-02-18 18:40:00,completed,10,,Navigation,1.5
S08560,C030,I011,A001,Hyderabad,2025-04-10 08:00:00,2025-04-10 09:30:00,2025-04-10 08:12:00,2025-04-10 09:42:00,completed,12,,Cross Country,1.5
S08561,C028,I019,A016,Bangalore,2025-01-31 17:00:00,2025-01-31 18:30:00,2025-01-31 18:00:00,2025-01-31 19:30:00,delayed,60,,Navigation,1.5
S08562,C050,I008,A024,Bangalore,2025-05-01 14:00:00,2025-05-01 15:30:00,2025-05-01 14:33:00,2025-05-01 16:03:00,completed,33,,General Handling,1.5
S08563,C030,I029,A011,Hyderabad,2025-03-10 14:00:00,2025-03-10 15:30:00,2025-03-10 14:02:00,2025-03-10 15:32:00,completed,2,,Navigation,1.5
S08564,C191,I018,A010,Chennai,2025-03-21 16:00:00,2025-03-21 17:30:00,2025-03-21 16:38:00,2025-03-21 18:08:00,completed,38,,Navigation,1.5
S08565,C036,I011,A017,Chennai,2025-03-04 12:00:00,2025-03-04 13:30:00,2025-03-04 12:10:00,2025-03-04 13:40:00,completed,10,,Night Flying,1.5
S08566,C060,I003,A001,Mysuru,2025-04-02 16:00:00,2025-04-02 17:30:00,2025-04-02 16:18:00,2025-04-02 17:48:00,completed,18,,General Handling,1.5
S08567,C130,I019,A006,Chennai,2025-05-13 17:00:00,2025-05-13 18:30:00,2025-05-13 17:21:00,2025-05-13 18:51:00,completed,21,,Night Flying,1.5
S08568,C124,I005,A007,Chennai,2025-02-27 10:00:00,2025-02-27 11:30:00,2025-02-27 11:58:00,2025-02-27 13:28:00,delayed,118,,Cross Country,1.5
S08569,C080,I020,A003,Chennai,2025-03-02 15:00:00,2025-03-02 16:30:00,2025-03-02 15:38:00,2025-03-02 17:08:00,completed,38,,Night Flying,1.5
S08570,C073,I029,A020,Pune,2025-05-21 17:00:00,2025-05-21 18:30:00,2025-05-21 17:07:00,2025-05-21 18:37:00,completed,7,,Circuit,1.5
S08571,C127,I011,A017,Bangalore,2025-05-04 18:00:00,2025-05-04 19:30:00,2025-05-04 18:17:00,2025-05-04 19:47:00,completed,17,,Circuit,1.5
S08572,C048,I010,A001,Pune,2025-06-04 15:00:00,2025-06-04 16:30:00,2025-06-04 15:09:00,2025-06-04 16:39:00,completed,9,,Circuit,1.5
S08573,C160,I002,A014,Bangalore,2025-03-24 17:00:00,2025-03-24 18:30:00,2025-03-24 17:21:00,2025-03-24 18:51:00,completed,21,,Navigation,1.5
S08574,C129,I030,A006,Chennai,2025-04-23 17:00:00,2025-04-23 18:30:00,2025-04-23 17:17:00,2025-04-23 18:47:00,completed,17,,Navigation,1.5
S08575,C020,I030,A006,Pune,2025-06-03 16:00:00,2025-06-03 17:30:00,2025-06-03 16:53:00,2025-06-03 18:23:00,delayed,53,,General Handling,1.5
S08576,C135,I028,A013,Pune,2025-05-23 06:00:00,2025-05-23 07:30:00,2025-05-23 06:40:00,2025-05-23 08:10:00,completed,40,,General Handling,1.5
S08577,C046,I025,A025,Hyderabad,2025-05-07 18:00:00,2025-05-07 19:30:00,,,cancelled,0,Weather,Cross Country,
S08578,C163,I008,A001,Hyderabad,2025-02-15 06:00:00,2025-02-15 07:30:00,2025-02-15 06:11:00,2025-02-15 07:41:00,completed,11,,Circuit,1.5
