sortie_id,cadet_id,instructor_id,aircraft_id,base_id,scheduled_start,scheduled_end,actual_start,actual_end,status,delay_minutes,cancel_reason,lesson_type
S11303,C200,I023,A015,Mysuru,2025-05-01 13:00:00,2025-05-01 14:30:00,2025-05-01 14:27:00,2025-05-01 15:57:00,delayed,87,,Circuit
S11304,C154,I018,A025,Chennai,2025-02-17 17:00:00,2025-02-17 18:30:00,2025-02-17 17:38:00,2025-02-17 19:08:00,delayed,38,,General Handling
S11305,C185,I026,A006,Hyderabad,2025-05-26 14:00:00,2025-05-26 15:30:00,2025-05-26 15:43:00,2025-05-26 17:13:00,delayed,103,,Cross Country
S11306,C163,I030,A015,Hyderabad,2025-01-03 08:00:00,2025-01-03 09:30:00,2025-01-03 08:08:00,2025-01-03 09:38:00,completed,8,,Navigation
S11307,C040,I009,A013,Mysuru,2025-03-13 08:00:00,2025-03-13 09:30:00,,,cancelled,0,Aircraft Defect,General Handling
S11308,C111,I005,A002,Mysuru,2025-06-20 12:00:00,2025-06-20 13:30:00,2025-06-20 12:16:00,2025-06-20 13:46:00,completed,16,,Circuit
S11309,C093,I013,A006,Bangalore,2025-02-22 09:00:00,2025-02-22 10:30:00,,,cancelled,0,Weather,General Handling
S11310,C027,I012,A016,Hyderabad,2025-02-03 06:00:00,2025-02-03 07:30:00,2025-02-03 06:02:00,2025-02-03 07:32:00,completed,2,,Cross Country
S11311,C155,I029,A011,Bangalore,2025-04-03 06:00:00,2025-04-03 07:30:00,2025-04-03 06:02:00,2025-04-03 07:32:00,completed,2,,Navigation
S11312,C071,I017,A016,Mysuru,2025-03-17 18:00:00,2025-03-17 19:30:00,2025-03-17 18:25:00,2025-03-17 19:55:00,completed,25,,Navigation
S11313,C032,I003,A010,Mysuru,2025-01-17 05:00:00,2025-01-17 06:30:00,2025-01-17 05:40:00,2025-01-17 07:10:00,completed,40,,General Handling
S11314,C165,I015,A024,Mysuru,2025-01-29 08:00:00,2025-01-29 09:30:00,2025-01-29 08:07:00,2025-01-29 09:37:00,completed,7,,Circuit
S11315,C067,I009,A010,Pune,2025-03-28 10:00:00,2025-03-28 11:30:00,2025-03-28 10:21:00,2025-03-28 11:51:00,completed,21,,Cross Country
S11316,C124,I017,A015,Chennai,2025-05-27 09:00:00,2025-05-27 10:30:00,2025-05-27 09:47:00,2025-05-27 11:17:00,delayed,47,,Navigation
S11317,C105,I018,A010,Bangalore,2025-05-01 17:00:00,2025-05-01 18:30:00,2025-05-01 17:09:00,2025-05-01 18:39:00,completed,9,,Circuit
S11318,C053,I012,A006,Hyderabad,2025-06-23 08:00:00,2025-06-23 09:30:00,2025-06-23 08:38:00,2025-06-23 10:08:00,completed,38,,General Handling
S11319,C128,I019,A016,Hyderabad,2025-04-19 17:00:00,2025-04-19 18:30:00,2025-04-19 17:29:00,2025-04-19 18:59:00,completed,29,,Circuit
S11320,C198,I021,A012,Hyderabad,2025-06-18 06:00:00,2025-06-18 07:30:00,2025-06-18 06:31:00,2025-06-18 08:01:00,completed,31,,Cross Country
S11321,C153,I002,A005,Hyderabad,2025-01-20 16:00:00,2025-01-20 17:30:00,2025-01-20 16:33:00,2025-01-20 18:03:00,completed,33,,Night Flying
S11322,C174,I013,A015,Bangalore,2025-05-24 14:00:00,2025-05-24 15:30:00,2025-05-24 14:35:00,2025-05-24 16:05:00,completed,35,,Cross Country
S11323,C045,I028,A010,Hyderabad,2025-05-22 18:00:00,2025-05-22 19:30:00,2025-05-22 18:29:00,2025-05-22 19:59:00,completed,29,,Cross Country
S11324,C048,I011,A017,Pune,2025-04-19 12:00:00,2025-04-19 13:30:00,2025-04-19 12:28:00,2025-04-19 13:58:00,completed,28,,General Handling
S11325,C082,I015,A013,Pune,2025-01-17 08:00:00,2025-01-17 09:30:00,2025-01-17 09:34:00,2025-01-17 11:04:00,delayed,94,,Cross Country
S11326,C064,I004,A006,Bangalore,2025-04-29 15:00:00,2025-04-29 16:30:00,2025-04-29 15:39:00,2025-04-29 17:09:00,delayed,39,,Circuit
S11327,C037,I007,A002,Mysuru,2025-02-24 14:00:00,2025-02-24 15:30:00,,,cancelled,0,Aircraft Defect,Night Flying
S11328,C157,I030,A006,Pune,2025-01-22 13:00:00,2025-01-22 14:30:00,2025-01-22 13:36:00,2025-01-22 15:06:00,completed,36,,Circuit
S11329,C165,I016,A001,Mysuru,2025-06-07 12:00:00,2025-06-07 13:30:00,2025-06-07 13:52:00,2025-06-07 15:22:00,delayed,112,,Circuit
S11330,C143,I026,A006,Chennai,2025-01-11 09:00:00,2025-01-11 10:30:00,2025-01-11 09:32:00,2025-01-11 11:02:00,completed,32,,Cross Country
S11331,C138,I004,A016,Mysuru,2025-02-27 05:00:00,2025-02-27 06:30:00,2025-02-27 05:17:00,2025-02-27 06:47:00,completed,17,,General Handling
S11332,C199,I017,A006,Mysuru,2025-01-30 14:00:00,2025-01-30 15:30:00,2025-01-30 14:16:00,2025-01-30 15:46:00,completed,16,,General Handling
S11333,C150,I005,A019,Hyderabad,2025-03-29 16:00:00,2025-03-29 17:30:00,2025-03-29 16:32:00,2025-03-29 18:02:00,completed,32,,Cross Country
S11334,C148,I019,A016,Hyderabad,2025-05-11 17:00:00,2025-05-11 18:30:00,2025-05-11 17:05:00,2025-05-11 18:35:00,completed,5,,Cross Country
S11335,C146,I003,A012,Bangalore,2025-02-27 09:00:00,2025-02-27 10:30:00,2025-02-27 09:07:00,2025-02-27 10:37:00,completed,7,,Night Flying
S11336,C152,I006,A006,Chennai,2025-05-23 15:00:00,2025-05-23 16:30:00,2025-05-23 15:01:00,2025-05-23 16:31:00,completed,1,,Cross Country
S11337,C083,I019,A006,Bangalore,2025-05-29 15:00:00,2025-05-29 16:30:00,2025-05-29 15:25:00,2025-05-29 16:55:00,completed,25,,General Handling
S11338,C191,I020,A005,Chennai,2025-06-23 05:00:00,2025-06-23 06:30:00,2025-06-23 05:15:00,2025-06-23 06:45:00,completed,15,,Navigation
S11339,C012,I020,A014,Mysuru,2025-03-31 12:00:00,2025-03-31 13:30:00,2025-03-31 12:20:00,2025-03-31 13:50:00,completed,20,,Night Flying
S11340,C108,I020,A018,Hyderabad,2025-03-26 14:00:00,2025-03-26 15:30:00,2025-03-26 14:12:00,2025-03-26 15:42:00,completed,12,,Night Flying
S11341,C011,I015,A012,Bangalore,2025-01-28 17:00:00,2025-01-28 18:30:00,2025-01-28 17:34:00,2025-01-28 19:04:00,completed,34,,General Handling
S11342,C132,I015,A025,Bangalore,2025-03-03 15:00:00,2025-03-03 16:30:00,2025-03-03 15:25:00,2025-03-03 16:55:00,completed,25,,Circuit
S11343,C079,I028,A013,Chennai,2025-01-09 10:00:00,2025-01-09 11:30:00,2025-01-09 10:17:00,2025-01-09 11:47:00,completed,17,,General Handling
S11344,C196,I017,A016,Hyderabad,2025-06-03 08:00:00,2025-06-03 09:30:00,2025-06-03 09:00:00,2025-06-03 10:30:00,delayed,60,,Night Flying
S11345,C103,I016,A001,Pune,2025-02-16 12:00:00,2025-02-16 13:30:00,2025-02-16 12:05:00,2025-02-16 13:35:00,completed,5,,Night Flying
S11346,C082,I025,A012,Pune,2025-03-22 09:00:00,2025-03-22 10:30:00,2025-03-22 09:01:00,2025-03-22 10:31:00,completed,1,,Cross Country
S11347,C125,I008,A017,Bangalore,2025-02-28 13:00:00,2025-02-28 14:30:00,2025-02-28 13:20:00,2025-02-28 14:50:00,completed,20,,Cross Country
S11348,C167,I027,A016,Bangalore,2025-04-27 05:00:00,2025-04-27 06:30:00,2025-04-27 05:47:00,2025-04-27 07:17:00,delayed,47,,Navigation
S11349,C103,I002,A007,Pune,2025-04-30 15:00:00,2025-04-30 16:30:00,2025-04-30 15:04:00,2025-04-30 16:34:00,completed,4,,General Handling
S11350,C126,I023,A015,Bangalore,2025-02-20 12:00:00,2025-02-20 13:30:00,2025-02-20 12:35:00,2025-02-20 14:05:00,completed,35,,General Handling
S11351,C056,I027,A016,Chennai,2025-02-17 05:00:00,2025-02-17 06:30:00,2025-02-17 05:22:00,2025-02-17 06:52:00,completed,22,,General Handling
S11352,C034,I014,A008,Hyderabad,2025-06-24 15:00:00,2025-06-24 16:30:00,2025-06-24 15:22:00,2025-06-24 16:52:00,completed,22,,General Handling
S11353,C139,I030,A015,Mysuru,2025-02-26 15:00:00,2025-02-26 16:30:00,2025-02-26 15:20:00,2025-02-26 16:50:00,completed,20,,General Handling
S11354,C053,I018,A025,Hyderabad,2025-03-14 17:00:00,2025-03-14 18:30:00,2025-03-14 17:02:00,2025-03-14 18:32:00,completed,2,,Cross Country
S11355,C053,I027,A016,Hyderabad,2025-05-13 16:00:00,2025-05-13 17:30:00,2025-05-13 16:37:00,2025-05-13 18:07:00,completed,37,,Cross Country
S11356,C006,I022,A014,Chennai,2025-04-27 12:00:00,2025-04-27 13:30:00,2025-04-27 12:32:00,2025-04-27 14:02:00,completed,32,,Night Flying
S11357,C123,I028,A012,Chennai,2025-05-18 17:00:00,2025-05-18 18:30:00,2025-05-18 17:37:00,2025-05-18 19:07:00,completed,37,,Circuit
S11358,C065,I017,A006,Pune,2025-06-14 16:00:00,2025-06-14 17:30:00,2025-06-14 16:08:00,2025-06-14 17:38:00,completed,8,,Navigation
S11359,C014,I011,A012,Pune,2025-01-09 16:00:00,2025-01-09 17:30:00,2025-01-09 16:02:00,2025-01-09 17:32:00,completed,2,,Cross Country
S11360,C154,I019,A006,Chennai,2025-02-05 15:00:00,2025-02-05 16:30:00,2025-02-05 16:55:00,2025-02-05 18:25:00,delayed,115,,Navigation
S11361,C168,I028,A012,Pune,2025-03-12 05:00:00,2025-03-12 06:30:00,2025-03-12 05:39:00,2025-03-12 07:09:00,completed,39,,General Handling
S11362,C155,I002,A020,Bangalore,2025-05-07 17:00:00,2025-05-07 18:30:00,2025-05-07 17:38:00,2025-05-07 19:08:00,delayed,38,,Navigation
S11363,C013,I026,A016,Pune,2025-02-14 09:00:00,2025-02-14 10:30:00,2025-02-14 09:25:00,2025-02-14 10:55:00,completed,25,,Navigation
S11364,C050,I027,A016,Bangalore,2025-06-26 12:00:00,2025-06-26 13:30:00,2025-06-26 12:23:00,2025-06-26 13:53:00,completed,23,,Cross Country
S11365,C088,I009,A013,Bangalore,2025-05-18 16:00:00,2025-05-18 17:30:00,2025-05-18 16:00:00,2025-05-18 17:30:00,completed,0,,General Handling
S11366,C032,I007,A023,Mysuru,2025-01-25 05:00:00,2025-01-25 06:30:00,2025-01-25 06:58:00,2025-01-25 08:28:00,delayed,118,,General Handling
S11367,C196,I010,A010,Hyderabad,2025-05-22 11:00:00,2025-05-22 12:30:00,2025-05-22 11:26:00,2025-05-22 12:56:00,completed,26,,Cross Country
S11368,C176,I002,A019,Chennai,2025-01-21 13:00:00,2025-01-21 14:30:00,2025-01-21 13:26:00,2025-01-21 14:56:00,completed,26,,General Handling
S11369,C082,I001,A001,Pune,2025-03-11 07:00:00,2025-03-11 08:30:00,2025-03-11 07:27:00,2025-03-11 08:57:00,completed,27,,Circuit
S11370,C171,I014,A014,Mysuru,2025-03-16 09:00:00,2025-03-16 10:30:00,2025-03-16 09:31:00,2025-03-16 11:01:00,completed,31,,Navigation
S11371,C033,I011,A013,Mysuru,2025-06-28 09:00:00,2025-06-28 10:30:00,2025-06-28 09:36:00,2025-06-28 11:06:00,completed,36,,Night Flying
S11372,C138,I011,A001,Mysuru,2025-04-17 12:00:00,2025-04-17 13:30:00,2025-04-17 12:05:00,2025-04-17 13:35:00,completed,5,,Navigation
S11373,C141,I026,A015,Pune,2025-01-05 06:00:00,2025-01-05 07:30:00,,,cancelled,0,Aircraft Defect,Night Flying
S11374,C124,I002,A020,Chennai,2025-04-29 12:00:00,2025-04-29 13:30:00,2025-04-29 12:00:00,2025-04-29 13:30:00,completed,0,,Circuit
S11375,C159,I005,A009,Pune,2025-03-04 07:00:00,2025-03-04 08:30:00,2025-03-04 07:20:00,2025-03-04 08:50:00,completed,20,,Cross Country
S11376,C137,I028,A013,Mysuru,2025-01-13 16:00:00,2025-01-13 17:30:00,2025-01-13 16:18:00,2025-01-13 17:48:00,completed,18,,General Handling
S11377,C130,I017,A006,Chennai,2025-02-27 17:00:00,2025-02-27 18:30:00,2025-02-27 17:33:00,2025-02-27 19:03:00,delayed,33,,Cross Country
S11378,C095,I019,A015,Chennai,2025-03-04 07:00:00,2025-03-04 08:30:00,2025-03-04 08:09:00,2025-03-04 09:39:00,delayed,69,,Cross Country
S11379,C001,I030,A016,Bangalore,2025-06-18 11:00:00,2025-06-18 12:30:00,2025-06-18 11:33:00,2025-06-18 13:03:00,completed,33,,Night Flying
S11380,C051,I008,A024,Hyderabad,2025-06-07 18:00:00,2025-06-07 19:30:00,2025-06-07 18:30:00,2025-06-07 20:00:00,completed,30,,General Handling
S11381,C076,I009,A012,Bangalore,2025-06-03 17:00:00,2025-06-03 18:30:00,2025-06-03 17:03:00,2025-06-03 18:33:00,completed,3,,Circuit
S11382,C198,I016,A010,Hyderabad,2025-06-13 17:00:00,2025-06-13 18:30:00,2025-06-13 17:03:00,2025-06-13 18:33:00,completed,3,,General Handling
S11383,C059,I005,A021,Mysuru,2025-02-28 13:00:00,2025-02-28 14:30:00,2025-02-28 13:06:00,2025-02-28 14:36:00,completed,6,,Cross Country
S11384,C186,I009,A001,Mysuru,2025-04-24 14:00:00,2025-04-24 15:30:00,2025-04-24 15:46:00,2025-04-24 17:16:00,delayed,106,,Night Flying
S11385,C085,I013,A016,Hyderabad,2025-06-01 14:00:00,2025-06-01 15:30:00,2025-06-01 14:09:00,2025-06-01 15:39:00,completed,9,,General Handling
S11386,C042,I030,A015,Chennai,2025-04-14 18:00:00,2025-04-14 19:30:00,,,cancelled,0,Weather,Night Flying
S11387,C111,I021,A010,Mysuru,2025-02-11 09:00:00,2025-02-11 10:30:00,2025-02-11 09:29:00,2025-02-11 10:59:00,completed,29,,Navigation
S11388,C051,I029,A009,Hyderabad,2025-03-14 18:00:00,2025-03-14 19:30:00,2025-03-14 18:33:00,2025-03-14 20:03:00,completed,33,,Navigation
S11389,C081,I002,A018,Chennai,2025-01-27 15:00:00,2025-01-27 16:30:00,2025-01-27 15:12:00,2025-01-27 16:42:00,completed,12,,Navigation
S11390,C150,I007,A002,Hyderabad,2025-01-24 13:00:00,2025-01-24 14:30:00,2025-01-24 13:27:00,2025-01-24 14:57:00,completed,27,,General Handling
S11391,C047,I013,A006,Hyderabad,2025-03-04 07:00:00,2025-03-04 08:30:00,,,cancelled,0,Aircraft Defect,Circuit
S11392,C084,I028,A012,Chennai,2025-01-22 18:00:00,2025-01-22 19:30:00,2025-01-22 18:16:00,2025-01-22 19:46:00,completed,16,,General Handling
S11393,C022,I026,A006,Chennai,2025-06-26 11:00:00,2025-06-26 12:30:00,,,cancelled,0,Aircraft Defect,General Handling
S11394,C095,I007,A021,Chennai,2025-01-25 13:00:00,2025-01-25 14:30:00,,,cancelled,0,Weather,Navigation
S11395,C125,I016,A012,Bangalore,2025-02-12 12:00:00,2025-02-12 13:30:00,2025-02-12 12:23:00,2025-02-12 13:53:00,completed,23,,Night Flying
S11396,C064,I010,A012,Bangalore,2025-01-21 18:00:00,2025-01-21 19:30:00,2025-01-21 18:30:00,2025-01-21 20:00:00,completed,30,,Navigation
S11397,C036,I030,A006,Chennai,2025-01-06 08:00:00,2025-01-06 09:30:00,2025-01-06 08:17:00,2025-01-06 09:47:00,completed,17,,Circuit
S11398,C121,I004,A015,Bangalore,2025-04-28 09:00:00,2025-04-28 10:30:00,2025-04-28 09:12:00,2025-04-28 10:42:00,completed,12,,Circuit
S11399,C147,I019,A016,Mysuru,2025-04-01 11:00:00,2025-04-01 12:30:00,,,cancelled,0,Weather,Cross Country
S11400,C193,I027,A016,Chennai,2025-03-17 05:00:00,2025-03-17 06:30:00,2025-03-17 05:21:00,2025-03-17 06:51:00,completed,21,,Circuit
S11401,C195,I008,A001,Chennai,2025-04-08 07:00:00,2025-04-08 08:30:00,2025-04-08 07:20:00,2025-04-08 08:50:00,completed,20,,Navigation
S11402,C138,I005,A002,Mysuru,2025-06-16 15:00:00,2025-06-16 16:30:00,2025-06-16 15:09:00,2025-06-16 16:39:00,completed,9,,Circuit
S11403,C090,I025,A024,Bangalore,2025-02-01 06:00:00,2025-02-01 07:30:00,,,cancelled,0,Aircraft Defect,General Handling
S11404,C103,I027,A015,Pune,2025-03-08 06:00:00,2025-03-08 07:30:00,2025-03-08 06:40:00,2025-03-08 08:10:00,completed,40,,Navigation
S11405,C079,I016,A024,Chennai,2025-01-30 14:00:00,2025-01-30 15:30:00,2025-01-30 14:01:00,2025-01-30 15:31:00,completed,1,,Circuit
S11406,C154,I004,A006,Chennai,2025-01-08 11:00:00,2025-01-08 12:30:00,2025-01-08 11:00:00,2025-01-08 12:30:00,completed,0,,Cross Country
S11407,C077,I007,A005,Pune,2025-01-27 08:00:00,2025-01-27 09:30:00,2025-01-27 08:25:00,2025-01-27 09:55:00,completed,25,,Night Flying
S11408,C100,I009,A024,Bangalore,2025-02-22 05:00:00,2025-02-22 06:30:00,2025-02-22 05:34:00,2025-02-22 07:04:00,delayed,34,,General Handling
S11409,C088,I017,A015,Bangalore,2025-02-02 07:00:00,2025-02-02 08:30:00,2025-02-02 07:04:00,2025-02-02 08:34:00,completed,4,,General Handling
S11410,C188,I009,A024,Chennai,2025-03-09 07:00:00,2025-03-09 08:30:00,2025-03-09 07:27:00,2025-03-09 08:57:00,completed,27,,Cross Country
S11411,C011,I001,A001,Bangalore,2025-06-17 08:00:00,2025-06-17 09:30:00,2025-06-17 08:23:00,2025-06-17 09:53:00,completed,23,,Circuit
S11412,C148,I022,A004,Hyderabad,2025-05-24 09:00:00,2025-05-24 10:30:00,,,cancelled,0,Instructor Unavailable,Circuit
S11413,C051,I019,A006,Hyderabad,2025-03-22 17:00:00,2025-03-22 18:30:00,2025-03-22 18:24:00,2025-03-22 19:54:00,delayed,84,,Navigation
S11414,C159,I030,A006,Pune,2025-02-01 18:00:00,2025-02-01 19:30:00,2025-02-01 18:26:00,2025-02-01 19:56:00,completed,26,,Navigation
S11415,C196,I028,A001,Hyderabad,2025-06-25 10:00:00,2025-06-25 11:30:00,2025-06-25 10:39:00,2025-06-25 12:09:00,completed,39,,Night Flying
S11416,C064,I022,A011,Bangalore,2025-06-06 09:00:00,2025-06-06 10:30:00,2025-06-06 10:04:00,2025-06-06 11:34:00,delayed,64,,Circuit
S11417,C186,I014,A014,Mysuru,2025-04-16 17:00:00,2025-04-16 18:30:00,2025-04-16 17:05:00,2025-04-16 18:35:00,completed,5,,Night Flying
S11418,C028,I030,A015,Bangalore,2025-03-12 18:00:00,2025-03-12 19:30:00,2025-03-12 19:12:00,2025-03-12 20:42:00,delayed,72,,General Handling
S11419,C176,I018,A012,Chennai,2025-02-23 12:00:00,2025-02-23 13:30:00,2025-02-23 12:20:00,2025-02-23 13:50:00,completed,20,,Night Flying
S11420,C046,I017,A016,Hyderabad,2025-02-09 11:00:00,2025-02-09 12:30:00,,,cancelled,0,Aircraft Defect,Night Flying
S11421,C089,I011,A012,Bangalore,2025-02-02 16:00:00,2025-02-02 17:30:00,2025-02-02 16:39:00,2025-02-02 18:09:00,completed,39,,General Handling
S11422,C100,I027,A016,Bangalore,2025-01-16 13:00:00,2025-01-16 14:30:00,2025-01-16 13:06:00,2025-01-16 14:36:00,completed,6,,General Handling
S11423,C134,I017,A016,Bangalore,2025-06-06 14:00:00,2025-06-06 15:30:00,2025-06-06 14:19:00,2025-06-06 15:49:00,completed,19,,Navigation
S11424,C163,I020,A008,Hyderabad,2025-02-16 17:00:00,2025-02-16 18:30:00,2025-02-16 17:54:00,2025-02-16 19:24:00,delayed,54,,Circuit
S11425,C106,I008,A025,Chennai,2025-02-19 10:00:00,2025-02-19 11:30:00,2025-02-19 11:41:00,2025-02-19 13:11:00,delayed,101,,General Handling
S11426,C043,I028,A001,Hyderabad,2025-06-01 08:00:00,2025-06-01 09:30:00,2025-06-01 09:14:00,2025-06-01 10:44:00,delayed,74,,Night Flying
S11427,C035,I002,A003,Mysuru,2025-01-15 16:00:00,2025-01-15 17:30:00,2025-01-15 16:13:00,2025-01-15 17:43:00,completed,13,,General Handling
S11428,C150,I015,A024,Hyderabad,2025-06-15 07:00:00,2025-06-15 08:30:00,2025-06-15 07:32:00,2025-06-15 09:02:00,completed,32,,Night Flying
S11429,C081,I027,A016,Chennai,2025-01-08 10:00:00,2025-01-08 11:30:00,2025-01-08 10:33:00,2025-01-08 12:03:00,delayed,33,,Cross Country
S11430,C175,I006,A016,Hyderabad,2025-03-22 05:00:00,2025-03-22 06:30:00,2025-03-22 05:31:00,2025-03-22 07:01:00,completed,31,,Night Flying
S11431,C145,I022,A023,Bangalore,2025-01-23 14:00:00,2025-01-23 15:30:00,,,cancelled,0,Instructor Unavailable,Cross Country
S11432,C115,I024,A017,Pune,2025-02-24 10:00:00,2025-02-24 11:30:00,2025-02-24 11:03:00,2025-02-24 12:33:00,delayed,63,,General Handling
S11433,C042,I021,A024,Chennai,2025-02-03 10:00:00,2025-02-03 11:30:00,2025-02-03 10:11:00,2025-02-03 11:41:00,completed,11,,General Handling
S11434,C156,I012,A016,Chennai,2025-06-30 16:00:00,2025-06-30 17:30:00,2025-06-30 16:30:00,2025-06-30 18:00:00,completed,30,,Cross Country
S11435,C174,I016,A012,Bangalore,2025-05-06 12:00:00,2025-05-06 13:30:00,2025-05-06 12:16:00,2025-05-06 13:46:00,completed,16,,General Handling
S11436,C191,I026,A006,Chennai,2025-03-12 14:00:00,2025-03-12 15:30:00,2025-03-12 14:24:00,2025-03-12 15:54:00,completed,24,,General Handling
S11437,C138,I004,A006,Mysuru,2025-05-31 08:00:00,2025-05-31 09:30:00,2025-05-31 08:02:00,2025-05-31 09:32:00,completed,2,,General Handling
S11438,C108,I029,A014,Hyderabad,2025-04-20 09:00:00,2025-04-20 10:30:00,,,cancelled,0,Aircraft Defect,Navigation
S11439,C197,I030,A016,Pune,2025-01-13 11:00:00,2025-01-13 12:30:00,2025-01-13 11:00:00,2025-01-13 12:30:00,completed,0,,Cross Country
S11440,C108,I012,A015,Hyderabad,2025-05-26 13:00:00,2025-05-26 14:30:00,2025-05-26 13:32:00,2025-05-26 15:02:00,completed,32,,Circuit
S11441,C182,I005,A021,Bangalore,2025-04-10 09:00:00,2025-04-10 10:30:00,2025-04-10 09:34:00,2025-04-10 11:04:00,completed,34,,Cross Country
S11442,C104,I029,A020,Pune,2025-02-02 16:00:00,2025-02-02 17:30:00,2025-02-02 16:29:00,2025-02-02 17:59:00,completed,29,,General Handling
S11443,C033,I012,A006,Mysuru,2025-04-04 17:00:00,2025-04-04 18:30:00,2025-04-04 17:13:00,2025-04-04 18:43:00,completed,13,,Cross Country
S11444,C105,I025,A025,Bangalore,2025-04-29 14:00:00,2025-04-29 15:30:00,2025-04-29 14:59:00,2025-04-29 16:29:00,delayed,59,,Night Flying
S11445,C161,I008,A024,Bangalore,2025-04-01 15:00:00,2025-04-01 16:30:00,,,cancelled,0,Instructor Unavailable,General Handling
S11446,C059,I007,A007,Mysuru,2025-06-17 17:00:00,2025-06-17 18:30:00,2025-06-17 17:24:00,2025-06-17 18:54:00,completed,24,,Navigation
S11447,C198,I026,A016,Hyderabad,2025-05-30 06:00:00,2025-05-30 07:30:00,2025-05-30 06:08:00,2025-05-30 07:38:00,completed,8,,Navigation
S11448,C046,I026,A015,Hyderabad,2025-01-06 18:00:00,2025-01-06 19:30:00,2025-01-06 19:02:00,2025-01-06 20:32:00,delayed,62,,Navigation
S11449,C067,I025,A017,Pune,2025-04-30 07:00:00,2025-04-30 08:30:00,2025-04-30 08:16:00,2025-04-30 09:46:00,delayed,76,,General Handling
S11450,C161,I010,A025,Bangalore,2025-04-01 16:00:00,2025-04-01 17:30:00,2025-04-01 16:12:00,2025-04-01 17:42:00,completed,12,,Night Flying
S11451,C140,I022,A004,Mysuru,2025-04-22 05:00:00,2025-04-22 06:30:00,2025-04-22 05:41:00,2025-04-22 07:11:00,delayed,41,,Cross Country
S11452,C177,I019,A006,Mysuru,2025-01-16 14:00:00,2025-01-16 15:30:00,2025-01-16 15:48:00,2025-01-16 17:18:00,delayed,108,,Circuit
S11453,C022,I011,A001,Chennai,2025-02-06 18:00:00,2025-02-06 19:30:00,2025-02-06 18:40:00,2025-02-06 20:10:00,completed,40,,General Handling
S11454,C109,I004,A006,Hyderabad,2025-04-30 05:00:00,2025-04-30 06:30:00,2025-04-30 05:28:00,2025-04-30 06:58:00,completed,28,,Night Flying
S11455,C104,I008,A001,Pune,2025-02-06 11:00:00,2025-02-06 12:30:00,2025-02-06 11:08:00,2025-02-06 12:38:00,completed,8,,General Handling
S11456,C111,I017,A015,Mysuru,2025-06-21 17:00:00,2025-06-21 18:30:00,2025-06-21 17:06:00,2025-06-21 18:36:00,completed,6,,Cross Country
S11457,C067,I011,A012,Pune,2025-03-17 08:00:00,2025-03-17 09:30:00,2025-03-17 08:07:00,2025-03-17 09:37:00,completed,7,,Cross Country
S11458,C197,I016,A001,Pune,2025-01-15 08:00:00,2025-01-15 09:30:00,2025-01-15 08:46:00,2025-01-15 10:16:00,delayed,46,,General Handling
S11459,C122,I009,A025,Bangalore,2025-01-16 15:00:00,2025-01-16 16:30:00,2025-01-16 15:14:00,2025-01-16 16:44:00,completed,14,,Night Flying
S11460,C151,I010,A001,Hyderabad,2025-03-18 08:00:00,2025-03-18 09:30:00,2025-03-18 08:40:00,2025-03-18 10:10:00,completed,40,,Night Flying
S11461,C199,I013,A006,Mysuru,2025-05-11 13:00:00,2025-05-11 14:30:00,2025-05-11 13:16:00,2025-05-11 14:46:00,completed,16,,General Handling
S11462,C171,I029,A003,Mysuru,2025-02-09 12:00:00,2025-02-09 13:30:00,2025-02-09 12:35:00,2025-02-09 14:05:00,completed,35,,Night Flying
S11463,C164,I029,A021,Mysuru,2025-04-02 07:00:00,2025-04-02 08:30:00,2025-04-02 07:15:00,2025-04-02 08:45:00,completed,15,,Cross Country
S11464,C146,I019,A016,Bangalore,2025-01-24 17:00:00,2025-01-24 18:30:00,2025-01-24 17:31:00,2025-01-24 19:01:00,completed,31,,Night Flying
S11465,C188,I019,A016,Chennai,2025-03-09 14:00:00,2025-03-09 15:30:00,2025-03-09 14:26:00,2025-03-09 15:56:00,completed,26,,General Handling
S11466,C082,I013,A016,Pune,2025-03-28 17:00:00,2025-03-28 18:30:00,2025-03-28 17:19:00,2025-03-28 18:49:00,completed,19,,Night Flying
